,text,Date,label
831,people lost money stock market went points based false dishonest reporting brian ross abc news suspended consider hiring lawyer suing abc damages bad reporting caused many millions dollars,12/03/2017,-1
832,years comey phony dishonest clinton investigation running fbi reputation tatters worst history fear bring back greatness,12/03/2017,-1
833,tainted dishonest fbi gagent fs role clinton probe review h led clinton email probe foxandfriends clinton money going wife another fbi agent charge,12/03/2017,-1
834,total miscarriage justice san francisco,12/03/2017,-1
835,never asked comey stop investigating flynn fake news covering another comey lie,12/03/2017,-1
836,congratulations abc news suspending brian ross horrendously inaccurate dishonest report russia russia russia witch hunt networks gpapers h fake news,12/03/2017,-1
837,many people country asking gjustice h department going fact totally crooked hillary receiving subpoena united states congress deleted gacid washed h emails justice,12/03/2017,-1
838,general flynn lies fbi life destroyed crooked hillary clinton famous fbi holiday ginterrogation h swearing recording lies many times nothing happens rigged system double standard,12/03/2017,-1
839,great job first lady melania,12/03/2017,-1
840,years ago week brave seamstress montgomery alabama uttered one word changed history,12/02/2017,-1
841,fire general flynn lied vice president fbi pled guilty lies shame actions transition lawful nothing hide,12/02/2017,-1
842,biggest tax bill tax cuts history passed senate great republicans going final passage thank house senate republicans hard work commitment,12/02/2017,-1
843,one step closer delivering massive tax cuts working families across america special thanks senatemajldr mitch mcconnell chairman senorrinhatch shepherding bill senate look forward signing final bill christmas,12/02/2017,-1
844,economists tax cuts jobs act gthe enactment comprehensive overhaul complete lower corporate tax rate ignite economy levels growth seen generations h,12/01/2017,1
845,media speculating fired rex tillerson would leaving soon fake news fs leaving disagree certain subjects call final shots work well together america highly respected,12/01/2017,1
846,republicans senators working hard pass biggest tax cuts history country bill getting better better generation chance obstructionist dems trying block think good given credit,12/01/2017,1
847,jury told killer kate time felon schumer pelosi democrats weak crime pay big price elections,12/01/2017,1
848,kate steinle killer came back back weakly protected obama border always committing crimes violent yet info used court exoneration complete travesty justice build wall,12/01/2017,1
849,disgraceful verdict kate steinle case wonder people country angry illegal immigration,12/01/2017,1
850,christmas story begins years ago mother father baby son extraordinary gift gift god fs love humanity whatever beliefs know birth jesus christ story life,12/01/2017,1
851,today day fve looking much forward year long one heard speak many times president united states tremendous honor finally wish america world merry christmas,12/01/2017,1
852,fifth k milestone dow k maga,11/30/2017,-2
853,today great honor meet crown prince bahrain whitehouse bahrain united states important partners crown prince fs visit advancing billion commercial deals including finalizing purchase f fs,11/30/2017,-2
854,thank senorrinhatch let fs continue making america great,11/30/2017,-2
855,dow broke first time another time record dems presidential election market would levels consumer confidence also time high would glow glum h,11/30/2017,-2
856,stock market hits new record high confidence enthusiasm abound great numbers coming,11/30/2017,-2
857,chinese envoy returned north korea seems impact little rocket man hard believe people military put living horrible conditions russia china condemned launch,11/30/2017,-2
